http_version,id,layer_type,local_ip,local_port,method,reference,remote_ip,remote_port,req_accept,req_accept_encoding,req_accept_language,req_authorization,req_cache_control,req_cdn_loop,req_cf_connecting_ip,req_cf_ipcountry,req_cf_ray,req_cf_visitor,req_cf_warp_tag_id,req_connection,req_content_length,req_content_type,req_cookie,req_host,req_origin,req_postman_token,req_priority,req_referer,req_sec_ch_ua,req_sec_ch_ua_mobile,req_sec_ch_ua_platform,req_sec_fetch_dest,req_sec_fetch_mode,req_sec_fetch_site,req_user_agent,req_x_forwarded_for,req_x_forwarded_proto,resp_access_control_allow_credentials,resp_access_control_allow_origin,resp_access_control_expose_headers,resp_connection,resp_content_length,resp_content_type,resp_date,resp_server,resp_set_cookie,resp_vary,rule_ids,sql_injection,sql_severity,sql_value,ssrf,ssrf_severity,ssrf_value,status_code,target,targeted_filed,timestamp,txn_id,uri,xss,xss_severity,xss_value
1.1,DVwEtwiB,SINGLE_LAYERED,127.0.0.1,1234,POST,"o77,32v780,132t:urlDecodeUni",127.0.0.1,38344,*/*,"gzip, br",,,no-cache,cloudflare; loops=1,140.0.135.218,ID,94c6df8159936044-SIN,"{""scheme"":""https""}",a6a578cc-a8d9-48de-99d6-29b29f017ec4,keep-alive,132,application/json,refresh_token=TCirpC4YcAbgd4l8xl67rUTjZl6Fxz5jwpo0R203_0Y=; token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJVc2VySWQiOiIwYjNiODI4MC1mOWMwLTQ4MzctOTYxYi01NjZhMjBlMDk2OGQiLCJleHAiOjE3NDkzNzUxMzl9.Q0HWbQ0nEaj7Oc5T-eHOJX1FNbcYw59Wb_3UY3lCzPI,api-filkompedia.yogarn.my.id,,9ac71184-0ba5-4066-8662-759b3e0d28d8,,,,,,,,,PostmanRuntime/7.44.0,140.0.135.218,https,,,,keep-alive,33,application/json,"Sun, 08 Jun 2025 08:03:30 GMT",nginx/1.26.3,,Origin,10002,False,,,False,,,200,xss,,08/Jun/2025:08:03:30 +0000,17493698104.379425,/api/v1/comments,True,2,
1.1,TRGx13dG,SINGLE_LAYERED,127.0.0.1,1234,POST,"o77,32v780,132t:urlDecodeUni",127.0.0.1,38344,*/*,"gzip, br",,,no-cache,cloudflare; loops=1,140.0.135.218,ID,94c6df859d726044-SIN,"{""scheme"":""https""}",a6a578cc-a8d9-48de-99d6-29b29f017ec4,keep-alive,132,application/json,refresh_token=TCirpC4YcAbgd4l8xl67rUTjZl6Fxz5jwpo0R203_0Y=; token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJVc2VySWQiOiIwYjNiODI4MC1mOWMwLTQ4MzctOTYxYi01NjZhMjBlMDk2OGQiLCJleHAiOjE3NDkzNzUxMzl9.Q0HWbQ0nEaj7Oc5T-eHOJX1FNbcYw59Wb_3UY3lCzPI,api-filkompedia.yogarn.my.id,,60686b39-a86c-4e51-bb51-bfe72eb63978,,,,,,,,,PostmanRuntime/7.44.0,140.0.135.218,https,,,,keep-alive,33,application/json,"Sun, 08 Jun 2025 08:03:30 GMT",nginx/1.26.3,,Origin,10002,False,,,False,,,200,xss,,08/Jun/2025:08:03:30 +0000,174936981073.735761,/api/v1/comments,True,2,
1.1,VycU76xt,SINGLE_LAYERED,127.0.0.1,1234,POST,"o77,32v780,132t:urlDecodeUni",127.0.0.1,38344,*/*,"gzip, br",,,no-cache,cloudflare; loops=1,140.0.135.218,ID,94c6df89d9676044-SIN,"{""scheme"":""https""}",a6a578cc-a8d9-48de-99d6-29b29f017ec4,keep-alive,132,application/json,refresh_token=TCirpC4YcAbgd4l8xl67rUTjZl6Fxz5jwpo0R203_0Y=; token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJVc2VySWQiOiIwYjNiODI4MC1mOWMwLTQ4MzctOTYxYi01NjZhMjBlMDk2OGQiLCJleHAiOjE3NDkzNzUxMzl9.Q0HWbQ0nEaj7Oc5T-eHOJX1FNbcYw59Wb_3UY3lCzPI,api-filkompedia.yogarn.my.id,,cde4a157-058e-497e-b717-62de486dacda,,,,,,,,,PostmanRuntime/7.44.0,140.0.135.218,https,,,,keep-alive,33,application/json,"Sun, 08 Jun 2025 08:03:31 GMT",nginx/1.26.3,,Origin,10002,False,,,False,,,200,xss,,08/Jun/2025:08:03:31 +0000,17493698117.465655,/api/v1/comments,True,2,
1.1,LUaPNrLa,SINGLE_LAYERED,127.0.0.1,1234,POST,"o77,32v780,132t:urlDecodeUni",127.0.0.1,38344,*/*,"gzip, br",,,no-cache,cloudflare; loops=1,140.0.135.218,ID,94c6df8dddd16044-SIN,"{""scheme"":""https""}",a6a578cc-a8d9-48de-99d6-29b29f017ec4,keep-alive,132,application/json,refresh_token=TCirpC4YcAbgd4l8xl67rUTjZl6Fxz5jwpo0R203_0Y=; token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJVc2VySWQiOiIwYjNiODI4MC1mOWMwLTQ4MzctOTYxYi01NjZhMjBlMDk2OGQiLCJleHAiOjE3NDkzNzUxMzl9.Q0HWbQ0nEaj7Oc5T-eHOJX1FNbcYw59Wb_3UY3lCzPI,api-filkompedia.yogarn.my.id,,5666ad07-6adc-48e8-b623-94734ec25f65,,,,,,,,,PostmanRuntime/7.44.0,140.0.135.218,https,,,,keep-alive,33,application/json,"Sun, 08 Jun 2025 08:03:32 GMT",nginx/1.26.3,,Origin,10002,False,,,False,,,200,xss,,08/Jun/2025:08:03:32 +0000,174936981283.239069,/api/v1/comments,True,2,
1.1,LFmE9UNa,SINGLE_LAYERED,127.0.0.1,1234,POST,"o77,32v780,132t:urlDecodeUni",127.0.0.1,38344,*/*,"gzip, br",,,no-cache,cloudflare; loops=1,140.0.135.218,ID,94c6df922a666044-SIN,"{""scheme"":""https""}",a6a578cc-a8d9-48de-99d6-29b29f017ec4,keep-alive,132,application/json,refresh_token=TCirpC4YcAbgd4l8xl67rUTjZl6Fxz5jwpo0R203_0Y=; token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJVc2VySWQiOiIwYjNiODI4MC1mOWMwLTQ4MzctOTYxYi01NjZhMjBlMDk2OGQiLCJleHAiOjE3NDkzNzUxMzl9.Q0HWbQ0nEaj7Oc5T-eHOJX1FNbcYw59Wb_3UY3lCzPI,api-filkompedia.yogarn.my.id,,2cae85a6-ce0a-474d-907b-23c068062a74,,,,,,,,,PostmanRuntime/7.44.0,140.0.135.218,https,,,,keep-alive,33,application/json,"Sun, 08 Jun 2025 08:03:32 GMT",nginx/1.26.3,,Origin,10002,False,,,False,,,200,xss,,08/Jun/2025:08:03:32 +0000,174936981279.677196,/api/v1/comments,True,2,
1.1,tdVve899,SINGLE_LAYERED,127.0.0.1,1234,POST,"o77,32v780,132t:urlDecodeUni",127.0.0.1,38344,*/*,"gzip, br",,,no-cache,cloudflare; loops=1,140.0.135.218,ID,94c6df969fa06044-SIN,"{""scheme"":""https""}",a6a578cc-a8d9-48de-99d6-29b29f017ec4,keep-alive,132,application/json,refresh_token=TCirpC4YcAbgd4l8xl67rUTjZl6Fxz5jwpo0R203_0Y=; token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJVc2VySWQiOiIwYjNiODI4MC1mOWMwLTQ4MzctOTYxYi01NjZhMjBlMDk2OGQiLCJleHAiOjE3NDkzNzUxMzl9.Q0HWbQ0nEaj7Oc5T-eHOJX1FNbcYw59Wb_3UY3lCzPI,api-filkompedia.yogarn.my.id,,38f38c9e-2d32-47ea-90ed-0ac495231922,,,,,,,,,PostmanRuntime/7.44.0,140.0.135.218,https,,,,keep-alive,33,application/json,"Sun, 08 Jun 2025 08:03:33 GMT",nginx/1.26.3,,Origin,10002,False,,,False,,,200,xss,,08/Jun/2025:08:03:33 +0000,174936981382.503410,/api/v1/comments,True,2,
1.1,5kdAqZ3C,SINGLE_LAYERED,127.0.0.1,1234,POST,"o77,32v780,132t:urlDecodeUni",127.0.0.1,38344,*/*,"gzip, br",,,no-cache,cloudflare; loops=1,140.0.135.218,ID,94c6df9aed546044-SIN,"{""scheme"":""https""}",a6a578cc-a8d9-48de-99d6-29b29f017ec4,keep-alive,132,application/json,refresh_token=TCirpC4YcAbgd4l8xl67rUTjZl6Fxz5jwpo0R203_0Y=; token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJVc2VySWQiOiIwYjNiODI4MC1mOWMwLTQ4MzctOTYxYi01NjZhMjBlMDk2OGQiLCJleHAiOjE3NDkzNzUxMzl9.Q0HWbQ0nEaj7Oc5T-eHOJX1FNbcYw59Wb_3UY3lCzPI,api-filkompedia.yogarn.my.id,,b1e0e386-8313-424c-86e3-fc4a26a2ed4c,,,,,,,,,PostmanRuntime/7.44.0,140.0.135.218,https,,,,keep-alive,33,application/json,"Sun, 08 Jun 2025 08:03:34 GMT",nginx/1.26.3,,Origin,10002,False,,,False,,,200,xss,,08/Jun/2025:08:03:34 +0000,174936981434.520997,/api/v1/comments,True,2,
1.1,3bbQRuzm,SINGLE_LAYERED,127.0.0.1,1234,POST,"o77,32v780,132t:urlDecodeUni",127.0.0.1,38344,*/*,"gzip, br",,,no-cache,cloudflare; loops=1,140.0.135.218,ID,94c6df9f8a946044-SIN,"{""scheme"":""https""}",a6a578cc-a8d9-48de-99d6-29b29f017ec4,keep-alive,132,application/json,refresh_token=TCirpC4YcAbgd4l8xl67rUTjZl6Fxz5jwpo0R203_0Y=; token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJVc2VySWQiOiIwYjNiODI4MC1mOWMwLTQ4MzctOTYxYi01NjZhMjBlMDk2OGQiLCJleHAiOjE3NDkzNzUxMzl9.Q0HWbQ0nEaj7Oc5T-eHOJX1FNbcYw59Wb_3UY3lCzPI,api-filkompedia.yogarn.my.id,,8359d2dc-b897-4720-a38b-b754a40084cc,,,,,,,,,PostmanRuntime/7.44.0,140.0.135.218,https,,,,keep-alive,33,application/json,"Sun, 08 Jun 2025 08:03:34 GMT",nginx/1.26.3,,Origin,10002,False,,,False,,,200,xss,,08/Jun/2025:08:03:34 +0000,174936981414.001271,/api/v1/comments,True,2,
1.1,7lyHGLr7,SINGLE_LAYERED,127.0.0.1,1234,POST,"o77,32v780,132t:urlDecodeUni",127.0.0.1,38344,*/*,"gzip, br",,,no-cache,cloudflare; loops=1,140.0.135.218,ID,94c6dfa3ff4e6044-SIN,"{""scheme"":""https""}",a6a578cc-a8d9-48de-99d6-29b29f017ec4,keep-alive,132,application/json,refresh_token=TCirpC4YcAbgd4l8xl67rUTjZl6Fxz5jwpo0R203_0Y=; token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJVc2VySWQiOiIwYjNiODI4MC1mOWMwLTQ4MzctOTYxYi01NjZhMjBlMDk2OGQiLCJleHAiOjE3NDkzNzUxMzl9.Q0HWbQ0nEaj7Oc5T-eHOJX1FNbcYw59Wb_3UY3lCzPI,api-filkompedia.yogarn.my.id,,40daa756-3d18-4a29-a939-b91cf8f4373b,,,,,,,,,PostmanRuntime/7.44.0,140.0.135.218,https,,,,keep-alive,33,application/json,"Sun, 08 Jun 2025 08:03:35 GMT",nginx/1.26.3,,Origin,10002,False,,,False,,,200,xss,,08/Jun/2025:08:03:35 +0000,174936981596.583749,/api/v1/comments,True,2,
1.1,wN2ZTAiY,SINGLE_LAYERED,127.0.0.1,1234,POST,"o77,32v780,132t:urlDecodeUni",127.0.0.1,38344,*/*,"gzip, br",,,no-cache,cloudflare; loops=1,140.0.135.218,ID,94c6dfa82b9c6044-SIN,"{""scheme"":""https""}",a6a578cc-a8d9-48de-99d6-29b29f017ec4,keep-alive,132,application/json,refresh_token=TCirpC4YcAbgd4l8xl67rUTjZl6Fxz5jwpo0R203_0Y=; token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJVc2VySWQiOiIwYjNiODI4MC1mOWMwLTQ4MzctOTYxYi01NjZhMjBlMDk2OGQiLCJleHAiOjE3NDkzNzUxMzl9.Q0HWbQ0nEaj7Oc5T-eHOJX1FNbcYw59Wb_3UY3lCzPI,api-filkompedia.yogarn.my.id,,2dcdee58-1e0b-4c23-a95b-5e3d81dca9c0,,,,,,,,,PostmanRuntime/7.44.0,140.0.135.218,https,,,,keep-alive,33,application/json,"Sun, 08 Jun 2025 08:03:36 GMT",nginx/1.26.3,,Origin,10002,False,,,False,,,200,xss,,08/Jun/2025:08:03:36 +0000,17493698166.417458,/api/v1/comments,True,2,
1.1,uKjktkwu,SINGLE_LAYERED,127.0.0.1,1234,POST,"o77,32v780,132t:urlDecodeUni",127.0.0.1,38344,*/*,"gzip, br",,,no-cache,cloudflare; loops=1,140.0.135.218,ID,94c6dfacc8696044-SIN,"{""scheme"":""https""}",a6a578cc-a8d9-48de-99d6-29b29f017ec4,keep-alive,132,application/json,refresh_token=TCirpC4YcAbgd4l8xl67rUTjZl6Fxz5jwpo0R203_0Y=; token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJVc2VySWQiOiIwYjNiODI4MC1mOWMwLTQ4MzctOTYxYi01NjZhMjBlMDk2OGQiLCJleHAiOjE3NDkzNzUxMzl9.Q0HWbQ0nEaj7Oc5T-eHOJX1FNbcYw59Wb_3UY3lCzPI,api-filkompedia.yogarn.my.id,,d8113234-ec9b-4f04-b9d9-02266e129714,,,,,,,,,PostmanRuntime/7.44.0,140.0.135.218,https,,,,keep-alive,33,application/json,"Sun, 08 Jun 2025 08:03:37 GMT",nginx/1.26.3,,Origin,10002,False,,,False,,,200,xss,,08/Jun/2025:08:03:37 +0000,174936981786.803594,/api/v1/comments,True,2,
1.1,MWLnQKXY,SINGLE_LAYERED,127.0.0.1,1234,POST,"o77,32v780,132t:urlDecodeUni",127.0.0.1,38344,*/*,"gzip, br",,,no-cache,cloudflare; loops=1,140.0.135.218,ID,94c6dfb0fcd86044-SIN,"{""scheme"":""https""}",a6a578cc-a8d9-48de-99d6-29b29f017ec4,keep-alive,132,application/json,refresh_token=TCirpC4YcAbgd4l8xl67rUTjZl6Fxz5jwpo0R203_0Y=; token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJVc2VySWQiOiIwYjNiODI4MC1mOWMwLTQ4MzctOTYxYi01NjZhMjBlMDk2OGQiLCJleHAiOjE3NDkzNzUxMzl9.Q0HWbQ0nEaj7Oc5T-eHOJX1FNbcYw59Wb_3UY3lCzPI,api-filkompedia.yogarn.my.id,,c34a9726-767e-4f3e-bae7-872960743de0,,,,,,,,,PostmanRuntime/7.44.0,140.0.135.218,https,,,,keep-alive,33,application/json,"Sun, 08 Jun 2025 08:03:37 GMT",nginx/1.26.3,,Origin,10002,False,,,False,,,200,xss,,08/Jun/2025:08:03:37 +0000,174936981760.712905,/api/v1/comments,True,2,
1.1,3VnHocPi,SINGLE_LAYERED,127.0.0.1,1234,POST,"o77,32v780,132t:urlDecodeUni",127.0.0.1,38344,*/*,"gzip, br",,,no-cache,cloudflare; loops=1,140.0.135.218,ID,94c6dfb528b66044-SIN,"{""scheme"":""https""}",a6a578cc-a8d9-48de-99d6-29b29f017ec4,keep-alive,132,application/json,refresh_token=TCirpC4YcAbgd4l8xl67rUTjZl6Fxz5jwpo0R203_0Y=; token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJVc2VySWQiOiIwYjNiODI4MC1mOWMwLTQ4MzctOTYxYi01NjZhMjBlMDk2OGQiLCJleHAiOjE3NDkzNzUxMzl9.Q0HWbQ0nEaj7Oc5T-eHOJX1FNbcYw59Wb_3UY3lCzPI,api-filkompedia.yogarn.my.id,,2483cc89-3509-41de-bdeb-6bcd4b2a627a,,,,,,,,,PostmanRuntime/7.44.0,140.0.135.218,https,,,,keep-alive,33,application/json,"Sun, 08 Jun 2025 08:03:38 GMT",nginx/1.26.3,,Origin,10002,False,,,False,,,200,xss,,08/Jun/2025:08:03:38 +0000,174936981817.920353,/api/v1/comments,True,2,
1.1,xPHRZyxR,SINGLE_LAYERED,127.0.0.1,1234,POST,"o77,32v780,132t:urlDecodeUni",127.0.0.1,38344,*/*,"gzip, br",,,no-cache,cloudflare; loops=1,140.0.135.218,ID,94c6dfb97d336044-SIN,"{""scheme"":""https""}",a6a578cc-a8d9-48de-99d6-29b29f017ec4,keep-alive,132,application/json,refresh_token=TCirpC4YcAbgd4l8xl67rUTjZl6Fxz5jwpo0R203_0Y=; token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJVc2VySWQiOiIwYjNiODI4MC1mOWMwLTQ4MzctOTYxYi01NjZhMjBlMDk2OGQiLCJleHAiOjE3NDkzNzUxMzl9.Q0HWbQ0nEaj7Oc5T-eHOJX1FNbcYw59Wb_3UY3lCzPI,api-filkompedia.yogarn.my.id,,9718f70e-1e00-4a34-a5eb-64beaacffa9b,,,,,,,,,PostmanRuntime/7.44.0,140.0.135.218,https,,,,keep-alive,33,application/json,"Sun, 08 Jun 2025 08:03:39 GMT",nginx/1.26.3,,Origin,10002,False,,,False,,,200,xss,,08/Jun/2025:08:03:39 +0000,174936981978.135411,/api/v1/comments,True,2,
1.1,IeC9P61j,SINGLE_LAYERED,127.0.0.1,1234,POST,"o77,32v780,132t:urlDecodeUni",127.0.0.1,38344,*/*,"gzip, br",,,no-cache,cloudflare; loops=1,140.0.135.218,ID,94c6dfbdea376044-SIN,"{""scheme"":""https""}",a6a578cc-a8d9-48de-99d6-29b29f017ec4,keep-alive,132,application/json,refresh_token=TCirpC4YcAbgd4l8xl67rUTjZl6Fxz5jwpo0R203_0Y=; token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJVc2VySWQiOiIwYjNiODI4MC1mOWMwLTQ4MzctOTYxYi01NjZhMjBlMDk2OGQiLCJleHAiOjE3NDkzNzUxMzl9.Q0HWbQ0nEaj7Oc5T-eHOJX1FNbcYw59Wb_3UY3lCzPI,api-filkompedia.yogarn.my.id,,7f0ebfba-3e19-4c67-8e92-fd0c413a2c47,,,,,,,,,PostmanRuntime/7.44.0,140.0.135.218,https,,,,keep-alive,33,application/json,"Sun, 08 Jun 2025 08:03:39 GMT",nginx/1.26.3,,Origin,10002,False,,,False,,,200,xss,,08/Jun/2025:08:03:39 +0000,174936981956.890671,/api/v1/comments,True,2,
1.1,cMU1e1Xg,SINGLE_LAYERED,127.0.0.1,1234,POST,"o77,32v780,132t:urlDecodeUni",127.0.0.1,38344,*/*,"gzip, br",,,no-cache,cloudflare; loops=1,140.0.135.218,ID,94c6dfc22e9c6044-SIN,"{""scheme"":""https""}",a6a578cc-a8d9-48de-99d6-29b29f017ec4,keep-alive,132,application/json,refresh_token=TCirpC4YcAbgd4l8xl67rUTjZl6Fxz5jwpo0R203_0Y=; token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJVc2VySWQiOiIwYjNiODI4MC1mOWMwLTQ4MzctOTYxYi01NjZhMjBlMDk2OGQiLCJleHAiOjE3NDkzNzUxMzl9.Q0HWbQ0nEaj7Oc5T-eHOJX1FNbcYw59Wb_3UY3lCzPI,api-filkompedia.yogarn.my.id,,60ebc333-b74d-4087-b628-8c51b53d83b0,,,,,,,,,PostmanRuntime/7.44.0,140.0.135.218,https,,,,keep-alive,33,application/json,"Sun, 08 Jun 2025 08:03:40 GMT",nginx/1.26.3,,Origin,10002,False,,,False,,,200,xss,,08/Jun/2025:08:03:40 +0000,174936982020.635319,/api/v1/comments,True,2,
1.1,UKxIwK0s,SINGLE_LAYERED,127.0.0.1,1234,POST,"o77,32v780,132t:urlDecodeUni",127.0.0.1,38344,*/*,"gzip, br",,,no-cache,cloudflare; loops=1,140.0.135.218,ID,94c6dfc6ab956044-SIN,"{""scheme"":""https""}",a6a578cc-a8d9-48de-99d6-29b29f017ec4,keep-alive,132,application/json,refresh_token=TCirpC4YcAbgd4l8xl67rUTjZl6Fxz5jwpo0R203_0Y=; token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJVc2VySWQiOiIwYjNiODI4MC1mOWMwLTQ4MzctOTYxYi01NjZhMjBlMDk2OGQiLCJleHAiOjE3NDkzNzUxMzl9.Q0HWbQ0nEaj7Oc5T-eHOJX1FNbcYw59Wb_3UY3lCzPI,api-filkompedia.yogarn.my.id,,f6b6eb9b-4e3f-4560-b8cc-b666149403d2,,,,,,,,,PostmanRuntime/7.44.0,140.0.135.218,https,,,,keep-alive,33,application/json,"Sun, 08 Jun 2025 08:03:41 GMT",nginx/1.26.3,,Origin,10002,False,,,False,,,200,xss,,08/Jun/2025:08:03:41 +0000,174936982189.847508,/api/v1/comments,True,2,
1.1,kGJHEEjU,SINGLE_LAYERED,127.0.0.1,1234,POST,"o77,32v780,132t:urlDecodeUni",127.0.0.1,38344,*/*,"gzip, br",,,no-cache,cloudflare; loops=1,140.0.135.218,ID,94c6dfcaf81a6044-SIN,"{""scheme"":""https""}",a6a578cc-a8d9-48de-99d6-29b29f017ec4,keep-alive,132,application/json,refresh_token=TCirpC4YcAbgd4l8xl67rUTjZl6Fxz5jwpo0R203_0Y=; token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJVc2VySWQiOiIwYjNiODI4MC1mOWMwLTQ4MzctOTYxYi01NjZhMjBlMDk2OGQiLCJleHAiOjE3NDkzNzUxMzl9.Q0HWbQ0nEaj7Oc5T-eHOJX1FNbcYw59Wb_3UY3lCzPI,api-filkompedia.yogarn.my.id,,a2e6ece1-3c3c-48f5-a383-c378b5ba7016,,,,,,,,,PostmanRuntime/7.44.0,140.0.135.218,https,,,,keep-alive,33,application/json,"Sun, 08 Jun 2025 08:03:42 GMT",nginx/1.26.3,,Origin,10002,False,,,False,,,200,xss,,08/Jun/2025:08:03:41 +0000,17493698214.238439,/api/v1/comments,True,2,
1.1,ttdIxczY,SINGLE_LAYERED,127.0.0.1,1234,POST,"o77,32v780,132t:urlDecodeUni",127.0.0.1,38344,*/*,"gzip, br",,,no-cache,cloudflare; loops=1,140.0.135.218,ID,94c6dfcfadd26044-SIN,"{""scheme"":""https""}",a6a578cc-a8d9-48de-99d6-29b29f017ec4,keep-alive,132,application/json,refresh_token=TCirpC4YcAbgd4l8xl67rUTjZl6Fxz5jwpo0R203_0Y=; token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJVc2VySWQiOiIwYjNiODI4MC1mOWMwLTQ4MzctOTYxYi01NjZhMjBlMDk2OGQiLCJleHAiOjE3NDkzNzUxMzl9.Q0HWbQ0nEaj7Oc5T-eHOJX1FNbcYw59Wb_3UY3lCzPI,api-filkompedia.yogarn.my.id,,bcfa6947-0b43-414c-8a1c-1be667ea3eb4,,,,,,,,,PostmanRuntime/7.44.0,140.0.135.218,https,,,,keep-alive,33,application/json,"Sun, 08 Jun 2025 08:03:42 GMT",nginx/1.26.3,,Origin,10002,False,,,False,,,200,xss,,08/Jun/2025:08:03:42 +0000,174936982221.503457,/api/v1/comments,True,2,
1.1,zTXbS4Fw,SINGLE_LAYERED,127.0.0.1,1234,POST,"o77,32v780,132t:urlDecodeUni",127.0.0.1,38344,*/*,"gzip, br",,,no-cache,cloudflare; loops=1,140.0.135.218,ID,94c6dfd419f96044-SIN,"{""scheme"":""https""}",a6a578cc-a8d9-48de-99d6-29b29f017ec4,keep-alive,132,application/json,refresh_token=TCirpC4YcAbgd4l8xl67rUTjZl6Fxz5jwpo0R203_0Y=; token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJVc2VySWQiOiIwYjNiODI4MC1mOWMwLTQ4MzctOTYxYi01NjZhMjBlMDk2OGQiLCJleHAiOjE3NDkzNzUxMzl9.Q0HWbQ0nEaj7Oc5T-eHOJX1FNbcYw59Wb_3UY3lCzPI,api-filkompedia.yogarn.my.id,,d2e7a62a-8b17-4d4b-8389-e97b42606536,,,,,,,,,PostmanRuntime/7.44.0,140.0.135.218,https,,,,keep-alive,33,application/json,"Sun, 08 Jun 2025 08:03:43 GMT",nginx/1.26.3,,Origin,10002,False,,,False,,,200,xss,,08/Jun/2025:08:03:43 +0000,174936982369.499425,/api/v1/comments,True,2,
1.1,MDCGVA8D,SINGLE_LAYERED,127.0.0.1,1234,POST,"o77,32v780,132t:urlDecodeUni",127.0.0.1,38344,*/*,"gzip, br",,,no-cache,cloudflare; loops=1,140.0.135.218,ID,94c6dfd85e616044-SIN,"{""scheme"":""https""}",a6a578cc-a8d9-48de-99d6-29b29f017ec4,keep-alive,132,application/json,refresh_token=TCirpC4YcAbgd4l8xl67rUTjZl6Fxz5jwpo0R203_0Y=; token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJVc2VySWQiOiIwYjNiODI4MC1mOWMwLTQ4MzctOTYxYi01NjZhMjBlMDk2OGQiLCJleHAiOjE3NDkzNzUxMzl9.Q0HWbQ0nEaj7Oc5T-eHOJX1FNbcYw59Wb_3UY3lCzPI,api-filkompedia.yogarn.my.id,,5d9a3dda-72a8-4ce1-bd68-f07ffae8bab5,,,,,,,,,PostmanRuntime/7.44.0,140.0.135.218,https,,,,keep-alive,33,application/json,"Sun, 08 Jun 2025 08:03:44 GMT",nginx/1.26.3,,Origin,10002,False,,,False,,,200,xss,,08/Jun/2025:08:03:44 +0000,174936982475.790669,/api/v1/comments,True,2,
1.1,QRVegC6X,SINGLE_LAYERED,127.0.0.1,1234,POST,"o77,32v780,132t:urlDecodeUni",127.0.0.1,38344,*/*,"gzip, br",,,no-cache,cloudflare; loops=1,140.0.135.218,ID,94c6dfdcbb5e6044-SIN,"{""scheme"":""https""}",a6a578cc-a8d9-48de-99d6-29b29f017ec4,keep-alive,132,application/json,refresh_token=TCirpC4YcAbgd4l8xl67rUTjZl6Fxz5jwpo0R203_0Y=; token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJVc2VySWQiOiIwYjNiODI4MC1mOWMwLTQ4MzctOTYxYi01NjZhMjBlMDk2OGQiLCJleHAiOjE3NDkzNzUxMzl9.Q0HWbQ0nEaj7Oc5T-eHOJX1FNbcYw59Wb_3UY3lCzPI,api-filkompedia.yogarn.my.id,,7b183004-5036-40e9-8e8a-cc339ad4ded3,,,,,,,,,PostmanRuntime/7.44.0,140.0.135.218,https,,,,keep-alive,33,application/json,"Sun, 08 Jun 2025 08:03:44 GMT",nginx/1.26.3,,Origin,10002,False,,,False,,,200,xss,,08/Jun/2025:08:03:44 +0000,174936982422.633572,/api/v1/comments,True,2,
1.1,3hpyKmWH,SINGLE_LAYERED,127.0.0.1,1234,POST,"o77,32v780,132t:urlDecodeUni",127.0.0.1,38344,*/*,"gzip, br",,,no-cache,cloudflare; loops=1,140.0.135.218,ID,94c6dfe1084c6044-SIN,"{""scheme"":""https""}",a6a578cc-a8d9-48de-99d6-29b29f017ec4,keep-alive,132,application/json,refresh_token=TCirpC4YcAbgd4l8xl67rUTjZl6Fxz5jwpo0R203_0Y=; token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJVc2VySWQiOiIwYjNiODI4MC1mOWMwLTQ4MzctOTYxYi01NjZhMjBlMDk2OGQiLCJleHAiOjE3NDkzNzUxMzl9.Q0HWbQ0nEaj7Oc5T-eHOJX1FNbcYw59Wb_3UY3lCzPI,api-filkompedia.yogarn.my.id,,e3e34269-65f8-4097-8cb7-c0237a481501,,,,,,,,,PostmanRuntime/7.44.0,140.0.135.218,https,,,,keep-alive,33,application/json,"Sun, 08 Jun 2025 08:03:45 GMT",nginx/1.26.3,,Origin,10002,False,,,False,,,200,xss,,08/Jun/2025:08:03:45 +0000,174936982599.656158,/api/v1/comments,True,2,
